kind,unit,label,method,site,mean_weight,sd_weight,n_edges_on_skeleton,mean_weight_on_skeleton,strength_skeleton,within_module_mean,strength_lioness,sum_tu,river_basin,stream_order,UDF,lat,lon,n_det,mean_log,basin
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_379,0.17141757266176,0.244898906844526,752,0.608422343061253,462.188228412786,0.626371643010031,557.40648702226,0.20090146035999687,Danube,1.0,,48.420842,12.728327,47,0.2404655756188376,Danube
conc,Basin_Danube,Danube (whole basin),bonobo,EUS_380,0.174435492490994,0.265490409361017,752,0.645343999656744,489.633720464626,0.661235875343562,653.441933441463,0.11947653902586271,Danube,1.0,0.0,48.631298,12.899675,40,0.12822507657995796,Danube
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_014,0.203179868362231,0.260616702923029,617,0.783946618976041,484.633885414099,0.788422791640143,515.0689187423,0.002056333096305602,Rhine,,,,,9,-0.2233422035541681,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_015,0.192637252472679,0.263820860661521,617,0.779851544934818,482.106522449277,0.785144579899197,513.940868293469,0.006033467356809405,Rhine,,,,,21,-0.13285941512191046,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_016,0.183554056192335,0.256877716043911,617,0.752751712148426,465.387597866938,0.760868619737292,424.092258783136,0.0825766630834744,Rhine,,,,,33,-0.017921427083651232,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_017,0.196421399900151,0.263586279976556,617,0.784016450115514,484.67587478382,0.791623098080522,505.168669508659,0.00852065645200173,Rhine,4.0,100.0,47.061138,7.630828,17,-0.1678109329460876,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_070,0.168029533553525,0.271118782297363,617,0.763976939447294,472.858216485527,0.774960536339342,556.484480969561,0.2717501649712542,Rhine,4.0,100.0,47.061138,7.630828,67,0.3890931220222177,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_071,0.195563650290486,0.257040740520958,617,0.776456733504675,480.504062580627,0.779934690879824,487.029966678317,0.11601347964812476,Rhine,6.0,94.9,47.264483,7.823449,17,-0.14581242042795856,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_072,0.172238640552771,0.255292883996206,617,0.747176369469638,462.363764098699,0.758963359028084,438.774946559648,0.20006019075268466,Rhine,6.0,95.0,47.266159,7.828628,50,0.16414822046049704,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_073,0.177963625017705,0.254968854785658,617,0.747849498592388,462.852934616898,0.75017686316989,454.55470855174,0.06982408821560927,Rhine,2.0,100.0,47.4156775716131,9.19848898749848,31,0.03171429085158681,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_074,0.162719032062974,0.279570315812761,617,0.775118099523507,479.730696147591,0.780269558406249,634.281005244642,1.6844311876893527,Rhine,2.0,100.0,47.415744,9.198482,65,0.43689890401047227,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_075,0.169713955550915,0.300033619635812,617,0.806554657869761,499.119874095496,0.805137129872514,770.654369285738,1.8110981351576163,Rhine,2.0,100.0,47.445835,9.152919,78,0.623743503460184,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_076,0.180365436359805,0.293573871470114,617,0.782662897820204,484.386749522662,0.781822599119304,674.7654712049,1.24323109564674,Rhine,3.0,100.0,47.569311,8.47944,87,0.6236893739143513,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_077,0.201554704793263,0.326763430526076,617,0.810768960208622,501.713341193257,0.808364474083802,823.42916563822,1.1391080966846487,Rhine,4.0,100.0,47.437823,8.352392,99,0.8715166163683141,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_078,0.183528183808815,0.251786906619565,617,0.742937108425745,459.672546957978,0.750732453723362,413.134894693567,0.20822908767355883,Rhine,2.0,100.0,47.402115,8.408079,32,-0.001693975497789338,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_084,0.170345191912247,0.269903708752773,617,0.752994603930267,465.347559393286,0.758084476999508,544.758961213253,0.2579073783538736,Rhine,,0.0,52.042027,5.109697,72,0.44892244755617494,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_111,0.167879752144311,0.280516812856596,617,0.783897012181312,485.145283572086,0.78006408294184,657.91331350462,9.799230786720548,Rhine,1.0,,50.810022,6.1050229,74,0.4817578037569467,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_112,0.185155600550399,0.31949524979788,617,0.837817514160705,518.398982279644,0.829341866809732,991.94382046634,68.01550349775431,Rhine,1.0,0.0,50.797846,6.079448,91,0.7833868865531464,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_113,0.163547889343882,0.27517479905102,617,0.782277706131894,484.117869669538,0.784061785032789,623.592621122291,9.723497569381728,Rhine,3.0,32.9,50.797832,6.229975,66,0.39034543073399086,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_114,0.176059957078586,0.319012505900973,617,0.834398808467295,516.30788949311,0.831266076336933,950.156809561552,57.54312460049475,Rhine,3.0,32.9,50.798113,6.230543,86,0.7322622819092515,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_115,0.173674681242434,0.301800028699891,617,0.812131712799697,502.522189511707,0.818349485743413,780.190127565225,37.03872319692765,Rhine,2.0,85.3,50.810022,6.105228,84,0.6468367430482106,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_116,0.160737833631688,0.276711320824861,617,0.769461471386597,475.702608045633,0.781756435779831,672.084755920098,14.046875527594047,Rhine,2.0,85.3,50.811671,6.105135,65,0.41517039417773016,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_218,0.184134612722562,0.263685314705682,617,0.768073808520911,475.158972366821,0.77024561172603,517.155693343477,0.17477425471873081,Rhine,,87.3,52.248188,5.053219,23,-0.1268484387201533,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_221,0.205745319446777,0.343529327697523,617,0.823466440246515,509.373249552894,0.819756909089477,1052.71181241594,3.4273090431207827,Rhine,3.0,87.3,52.248439,5.051222,104,0.8761306462764302,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_238,0.204803328087804,0.317735542035556,617,0.787970907308886,487.637481587547,0.795188784104005,773.46340920681,0.5203916786272432,Rhine,7.0,,51.471187,6.688798,108,0.7465149678125002,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_239,0.219242691698791,0.329464027446911,617,0.81308423993342,502.914947151853,0.817938364638625,848.687861661902,0.7075570565976357,Rhine,1.0,,51.479476,6.678543,113,0.8681634834389511,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_258,0.211781571992144,0.256620542185306,617,0.785644761586073,486.164495377966,0.790303056214325,520.342451580095,2.9777677462522905e-05,Rhine,4.0,8.4,50.29727,10.107735,3,-0.2737237434345081,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_259,0.211008361735694,0.258691628837199,617,0.790854504100647,489.355695135766,0.79720767838169,525.865067449169,5.9489411805908735e-05,Rhine,4.0,8.4,50.297581,10.106185,5,-0.2742121890127483,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_260,0.203335288981777,0.260509850529452,617,0.778281007860937,481.610691795836,0.781691792256801,493.064637368992,0.0022182391666683773,Rhine,4.0,8.4,50.297526,10.106084,10,-0.22298145846475265,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_261,0.167210959381045,0.264545897486964,617,0.741816139438689,459.160044858863,0.781693704940988,475.809506032109,4.0830932676915594,Rhine,4.0,8.4,50.297348,10.106423,51,0.2007315602526016,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_262,0.180589665276738,0.27172319396962,617,0.767440026367953,474.947695058822,0.767545554430496,496.034840849818,0.05425379374107739,Rhine,4.0,8.4,50.297559,10.108078,26,-0.033643189947931335,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_263,0.167797378077781,0.264519644648474,617,0.742682943798287,459.694843963707,0.77963297195672,470.138087713179,2.983053925879152,Rhine,4.0,8.4,50.2885,10.102729,51,0.19607107030072626,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_264,0.167186549225572,0.263972326258188,617,0.740234152719305,458.172486737485,0.789839390587,484.235474249119,3.3919788550541154,Rhine,4.0,8.4,50.290859,10.100588,51,0.19931965210890887,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_265,0.198397393081125,0.263962771104055,617,0.788552650007703,487.958701343249,0.793673015283702,523.738236404379,0.05720908742014246,Rhine,1.0,0.0,50.016425,10.229141,12,-0.20074439882298592,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_266,0.198012546021388,0.264811467640363,617,0.788516725905504,487.875655496225,0.793748410461451,522.303552627173,0.07298572128985767,Rhine,1.0,,50.017327,10.228221,13,-0.19447930797748847,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_375,0.168130576752988,0.278930606474982,617,0.770989774797411,477.128261240909,0.780151880061104,494.563695310883,0.2099030831360593,Rhine,1.0,0.0,48.740521,8.135913,52,0.2162184061774581,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_381,0.199867630753518,0.263435254950724,617,0.786939019336011,486.986838782247,0.792791320693623,517.401220005814,0.023737978077579908,Rhine,1.0,0.0,50.364697,8.988803,13,-0.17499634298502859,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_382,0.177476358591853,0.284614775633437,617,0.788030702108802,487.635191928944,0.794727824020841,524.596708707704,0.0023220090458224325,Rhine,1.0,0.0,50.414425,8.882782,29,-0.0014307197469473297,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_383,0.171218035805078,0.28414210387566,617,0.76850753040214,475.611816886065,0.782029606448788,513.515668024516,0.13927946653270754,Rhine,1.0,0.0,50.4097711,8.9239639,35,0.09211347960094657,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_387,0.207716117684076,0.263662465475765,617,0.791943868039242,490.075149120768,0.798513090872104,532.99909916409,0.00020826418895593558,Rhine,1.0,0.0,52.159343,10.821136,4,-0.24002000182175992,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_388,0.207068564986133,0.263667543052013,617,0.790985418523698,489.483764104035,0.797184608966611,529.397521125374,0.00913766892791609,Rhine,1.0,,52.165596,10.832034,5,-0.23663014671361318,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_392,0.176370140571079,0.284253028043727,617,0.78336137321646,484.774061345803,0.788009595361761,521.86815680147,0.005382811251466463,Rhine,1.0,,52.388738,7.196858,31,0.024547929799528915,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_393,0.194414445931395,0.272858750419052,617,0.789615836026094,488.629915270346,0.795313195601715,523.844577692001,0.002389564463395213,Rhine,1.0,0.0,52.175367,10.684714,14,-0.14656462754372176,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_400,0.167676732822017,0.269176634554404,617,0.724375680640581,448.328517102442,0.744098530219913,527.195594245498,0.06649918603583888,Rhine,1.0,,50.654141,6.636399,58,0.3423544445681735,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_401,0.180366568487654,0.277828228277738,617,0.78841789485476,487.896470513149,0.792460326896497,531.265165996034,0.009816554195034488,Rhine,2.0,,51.575396,6.356239,27,-0.008854221336034942,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_402,0.170223633331298,0.284395262986014,617,0.778738827283804,481.927718814634,0.783513135715576,512.13203457172,0.025334682834736045,Rhine,1.0,,50.666319,6.554531,44,0.1399930442992833,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_403,0.167276715008236,0.287074356356449,617,0.779518334821386,482.247532886222,0.784976282696841,546.830235770346,0.38073184117626707,Rhine,1.0,1.4,49.077422,7.982825,37,0.11236140472774349,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_404,0.20157630757849,0.260367525800124,617,0.782243514539921,484.016351851715,0.789976489069147,493.631358330492,0.36728952246433566,Rhine,1.0,,49.236277,8.075976,14,-0.1967144540208739,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_405,0.203222327125035,0.266125598912784,617,0.79141196317598,489.679535329697,0.797576402292343,529.425559522741,0.1747995504276756,Rhine,1.0,14.9,49.238858,8.049594,8,-0.22137619048115195,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_406,0.163476286144857,0.278250241930017,617,0.715196242002275,442.648202894545,0.726508426804613,580.148232948634,2.4176930690838385,Rhine,1.0,,49.482365,8.19556,57,0.28143511923072273,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_407,0.205334530306878,0.261900397823178,617,0.788078787046587,487.690256060586,0.795536290045414,520.833702489012,0.0016728804186640794,Rhine,1.0,0.0,49.458909,8.097652,8,-0.2321802160735503,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_408,0.16870215437562,0.294966109615669,617,0.757195857063143,468.632987125145,0.780828515399637,488.213726522116,0.9531299093415642,Rhine,1.0,0.0,49.150369,8.052006,60,0.4599877131135774,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_409,0.20159638376963,0.261905526385248,617,0.777795583013273,481.345779037787,0.786841288123759,495.130221588833,0.010640690619452232,Rhine,1.0,0.0,49.173553,7.95339,11,-0.21323639919014462,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_410,0.164808431032872,0.289048930424931,617,0.754053826571258,466.673165293104,0.779941593069393,506.953230820349,1.0646528881909758,Rhine,1.0,,49.139221,8.063434,50,0.394050838756549,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_411,0.208656541298804,0.26146548331358,617,0.789100646864584,488.319137071322,0.797278852576748,519.222494166966,0.000121188559719258,Rhine,1.0,,49.140397,7.986364,5,-0.2591260299967922,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_412,0.180710490253566,0.269015011785202,617,0.769161046692768,476.005911709767,0.775220924347611,488.530666527818,0.0029340079179109935,Rhine,1.0,0.0,49.302446,8.147199,34,-0.039007324556123366,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_413,0.207207111803425,0.264156340607799,617,0.790422937319765,489.136908187529,0.797898802072136,530.655403178202,0.0033875755635067195,Rhine,1.0,,49.305376,8.079338,5,-0.25466808098055693,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_414,0.188459245055641,0.268835216913823,617,0.781305384730977,483.497315433848,0.784679996951997,515.867207786164,17.291982922811922,Rhine,1.0,13.1,49.258726,8.118499,22,-0.10455140852418132,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_415,0.20541537841146,0.261950903058755,617,0.779384118232949,482.325670254658,0.79055361748428,530.459200291629,0.18722237093132382,Rhine,1.0,0.0,49.265806,8.056276,7,-0.24006925198288281,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_416,0.167028358489762,0.273423567461684,617,0.735249212679388,454.985138256753,0.739907930640254,692.0880168287,5.791904571162355,Rhine,1.0,1.4,49.068706,8.005802,74,0.5138192490671403,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_417,0.209919020568829,0.261308451667583,617,0.792532570456417,490.34937848501,0.799489611089447,532.242337911191,0.0001189552028907174,Rhine,1.0,5.5,49.07187,7.948855,4,-0.2734656910018177,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_418,0.165896911496833,0.283057079751502,617,0.764391173667749,473.073020688244,0.772317524889994,497.332708088312,0.44878422612767915,Rhine,1.0,5.5,49.046771,7.986717,53,0.2749189017275695,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_419,0.207377061571638,0.263188347525961,617,0.791988282712464,490.101620529871,0.79869114166335,530.47439079851,0.00028785538393106294,Rhine,1.0,5.5,49.061533,7.947752,6,-0.2542939764963305,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_420,0.201544750091575,0.266493926323398,617,0.788408124550054,487.880299448884,0.79410266110922,518.087259217407,0.0005671532594996934,Rhine,1.0,,49.28122,8.113479,11,-0.19989915396881744,Rhine
conc,Basin_Rhine,Rhine (whole basin),bonobo,EUS_421,0.199142379230232,0.271013308347232,617,0.790739788661153,489.331915973445,0.796977698050904,525.746934560558,0.002607511607480342,Rhine,1.0,0.0,49.281804,8.093535,10,-0.19487099968267044,Rhine
conc,Basin_Tajo,Tajo (whole basin),bonobo,EUS_117,0.216938607087231,0.339954754443909,185,0.892503781365652,167.003402593623,0.90978522126012,156.12419383498,0.10499658685273316,Tajo,1.0,,38.863967,-9.2119261,41,0.02809674360299555,Tajo
conc,Basin_Tajo,Tajo (whole basin),bonobo,EUS_118,0.22001088394865,0.339965303160078,185,0.8995950376202,168.313732582215,0.9151933708708,165.697621046546,0.11330893772568083,Tajo,2.0,,38.8955487,-9.1223141,38,0.02268795076314425,Tajo
conc,Basin_Tajo,Tajo (whole basin),bonobo,EUS_119,0.23432511486661,0.33684277725672,185,0.901829499536987,168.685573005686,0.918800309507581,168.348099799662,0.08955934407537026,Tajo,2.0,5.7,39.0021877,-9.0013196,22,-0.10479724380082618,Tajo
conc,Basin_Tajo,Tajo (whole basin),bonobo,EUS_120,0.244101600810048,0.329652106049759,185,0.90509858116266,169.331323820529,0.924072403406065,173.672330587456,0.05015794074966663,Tajo,2.0,5.7,39.0052126,-8.9942453,12,-0.18688714066031265,Tajo
conc,Basin_Tajo,Tajo (whole basin),bonobo,EUS_121,0.220449355287652,0.334765928670138,185,0.900872365320355,168.549534198379,0.917245026221036,167.753366510713,0.1439148466034754,Tajo,2.0,0.7,39.0872117,-8.9381014,39,0.07707326883432042,Tajo
conc,Basin_Tajo,Tajo (whole basin),bonobo,EUS_122,0.212036717507178,0.331859940035209,185,0.88946343714577,166.44040881068,0.912334606192678,164.709521099201,0.1873351579219728,Tajo,2.0,0.0,39.1790592,-8.4078417,59,0.24979790303707883,Tajo
conc,Basin_Tajo,Tajo (whole basin),bonobo,EUS_123,0.219698052345147,0.344742441769799,185,0.895768864137022,167.582052069873,0.918435102181441,160.826030738361,0.34686771100626246,Tajo,3.0,,39.1671329,-8.4937787,71,0.41386840771897015,Tajo
conc,Basin_Tajo,Tajo (whole basin),bonobo,EUS_124,0.204783144061848,0.334850366754638,185,0.894377184536818,167.350799701331,0.915734793821507,177.050253110188,0.09733421878784046,Tajo,3.0,,39.1575595,-8.5075898,45,0.19587771768206436,Tajo
conc,Basin_Tajo,Tajo (whole basin),bonobo,EUS_125,0.210077135468114,0.330887831608744,185,0.891484088425364,166.8135506939,0.908729337591398,164.723649254836,0.2022846221506106,Tajo,2.0,,39.1904455,-8.4222504,47,0.1606140466697708,Tajo
conc,Basin_Tajo,Tajo (whole basin),bonobo,EUS_126,0.203091068037359,0.330213161142446,185,0.863320438976482,161.574434590383,0.919850770034224,198.429038737623,0.257356195381977,Tajo,2.0,0.0,39.236697,-8.3527033,51,0.21242027009996234,Tajo
conc,Basin_Tajo,Tajo (whole basin),bonobo,EUS_127,0.220367852473431,0.338164724704781,185,0.904504730496039,169.136032413129,0.923117504373074,172.615365153457,0.13919974533992446,Tajo,2.0,,38.7679619,-8.6173346,28,-0.01296742507375749,Tajo
conc,Basin_Tajo,Tajo (whole basin),bonobo,EUS_128,0.23418183597789,0.34643029197355,185,0.904978752175954,169.29666883922,0.923890958163171,173.447674914432,0.0024340435787065036,Tajo,2.0,,38.8074798,-8.6343414,19,-0.13092946186645768,Tajo
conc,Basin_Tajo,Tajo (whole basin),bonobo,EUS_129,0.251045625504589,0.341269215596052,185,0.894531021880348,167.33656797887,0.924743104225113,188.917600812189,1.0348236219218667,Tajo,3.0,,38.8487474,-8.7188473,87,0.6672922791598567,Tajo
conc,Basin_Tajo,Tajo (whole basin),bonobo,EUS_130,0.236799179802068,0.347325933752694,185,0.903581855722287,169.035911241275,0.921663390252172,171.129396588195,0.02497353549496207,Tajo,4.0,,38.9958899,-8.2865985,17,-0.11204705466983356,Tajo
conc,Basin_Tajo,Tajo (whole basin),bonobo,EUS_131,0.219601393810466,0.350209246834645,185,0.901440933346876,168.656685951076,0.918195911635525,168.225305139018,0.07589787384784344,Tajo,5.0,,38.9558374,-8.5290317,38,0.0823008638730971,Tajo
conc,Basin_Tajo,Tajo (whole basin),bonobo,EUS_132,0.228789632923974,0.334575535051925,185,0.902326270758463,168.821806488476,0.919584461089529,169.4379211372,0.06595712339769695,Tajo,2.0,,39.0296269,-8.3658597,32,-0.043888096557099604,Tajo
conc,Basin_Tajo,Tajo (whole basin),bonobo,EUS_133,0.226512055193715,0.341250340264106,185,0.901195880632296,168.612183897113,0.917792143401191,169.26863647627,0.0679320928937891,Tajo,3.0,,39.2256119,-8.0320844,29,-0.011363747574065684,Tajo
conc,Basin_Tajo,Tajo (whole basin),bonobo,EUS_134,0.253260262732864,0.331305044147931,185,0.905169740561585,169.309444835094,0.924195741859604,173.504720460434,0.0017835021959187103,Tajo,3.0,,39.35624,-7.824824,6,-0.245864891481118,Tajo
conc,Basin_Tajo,Tajo (whole basin),bonobo,EUS_135,0.227640003617567,0.338334656438681,185,0.899937071347792,168.365200592349,0.915767419180999,166.019066919562,0.3290775032137344,Tajo,1.0,,39.3309468,-7.9855888,30,-0.05498091566436235,Tajo
conc,Basin_Tajo,Tajo (whole basin),bonobo,EUS_136,0.236144874501835,0.339435630721751,185,0.90403459542852,169.13769572395,0.922349548312624,172.308717778425,0.07279240078288234,Tajo,1.0,,39.3266375,-7.9896916,20,-0.12326081362298741,Tajo
conc,Basin_Tajo,Tajo (whole basin),bonobo,EUS_137,0.242099027714883,0.333340121999109,185,0.903216689950235,169.010731231151,0.921046073554561,172.888238514627,0.0172952982700311,Tajo,3.0,,39.2130731,-7.7870093,13,-0.18454316722728753,Tajo
conc,Basin_Tajo,Tajo (whole basin),bonobo,EUS_138,0.229944666142141,0.340514735443397,185,0.901830806322194,168.756395073969,0.918806078941287,169.953258031936,0.2528650312829823,Tajo,3.0,,39.0706532,-7.6511694,23,-0.08562091621076097,Tajo
conc,Basin_Tajo,Tajo (whole basin),bonobo,EUS_139,0.210736822022598,0.328156407509253,185,0.893943826811908,167.284899886727,0.908782666769482,169.782105022224,0.03376464464568465,Tajo,2.0,,39.0245449,-7.5054171,47,0.16375020479445385,Tajo
conc,Basin_Tajo,Tajo (whole basin),bonobo,EUS_140,0.268368549205726,0.433420025897987,185,0.942416611303555,176.264886958117,0.939452586510711,340.433200445654,2.8148029808363573,Tajo,2.0,0.0,39.4037697,-7.5196238,96,0.8606582260389397,Tajo
conc,Basin_Tajo,Tajo (whole basin),bonobo,EUS_141,0.255963157652953,0.432280986987122,185,0.944438515831834,176.63924527532,0.942655286537346,348.71319494613,2.9018801068199784,Tajo,2.0,,39.5736053,-7.6547744,90,0.8215032688492699,Tajo
conc,Basin_Tajo,Tajo (whole basin),bonobo,EUS_142,0.21184047236788,0.326952708142465,185,0.878925976707414,164.514726882959,0.904100948325296,180.39209036824,0.03238636771265903,Tajo,1.0,0.0,39.4730053,-7.8643927,44,0.09290559346617956,Tajo
conc,Basin_Tajo,Tajo (whole basin),bonobo,EUS_143,0.202743301630363,0.332430036951694,185,0.872344332375452,163.296900978746,0.909975188526781,188.699976497691,0.03604660088921884,Tajo,2.0,0.0,39.4399489,-8.3341407,45,0.18315284111537083,Tajo
conc,Basin_Basque_Country_internal_basins,Basque Country internal basins (whole basin),bonobo,EUS_189,0.342975999725972,0.294380875337106,125,0.907721969963471,113.465246245434,0.914110702613458,119.335620322342,0.010023068321891454,Basque Country internal basins,,,43.405239,-2.695173,9,-0.22756603813646475,Basque Country internal basins
conc,Basin_Basque_Country_internal_basins,Basque Country internal basins (whole basin),bonobo,EUS_190,0.315111650570423,0.299635166469104,125,0.903472081263446,112.934010157931,0.909700619846301,114.454407891312,0.03727223810975941,Basque Country internal basins,2.0,,43.381641,-2.680837,27,-0.021668782265930255,Basque Country internal basins
conc,Basin_Basque_Country_internal_basins,Basque Country internal basins (whole basin),bonobo,EUS_191,0.29773969078699,0.298916381713395,125,0.893756505078538,111.719563134817,0.897205302172664,106.476967798173,0.23342304704045702,Basque Country internal basins,,,43.395082,-2.682708,49,0.226838924562839,Basque Country internal basins
conc,Basin_Basque_Country_internal_basins,Basque Country internal basins (whole basin),bonobo,EUS_192,0.336187049974614,0.288358100757625,125,0.905781832645089,113.222729080636,0.91167560569137,116.849134335514,0.011076292087331463,Basque Country internal basins,2.0,,43.375878,-2.680286,16,-0.14963276917594037,Basque Country internal basins
conc,Basin_Basque_Country_internal_basins,Basque Country internal basins (whole basin),bonobo,EUS_193,0.336489930366514,0.287826625258565,125,0.903619975694424,112.952496961803,0.909120245560292,115.375503604731,0.00893980769407048,Basque Country internal basins,,,43.3808166666667,-3.07655,16,-0.15687787394562816,Basque Country internal basins
conc,Basin_Basque_Country_internal_basins,Basque Country internal basins (whole basin),bonobo,EUS_194,0.325001807183883,0.291925929026973,125,0.903940644346128,112.992580543266,0.909917479973361,115.599243746018,0.023527535832081056,Basque Country internal basins,5.0,,43.334,-3.02263888888889,22,-0.07255351633253378,Basque Country internal basins
conc,Basin_Basque_Country_internal_basins,Basque Country internal basins (whole basin),bonobo,EUS_195,0.293323588115412,0.304780704672178,125,0.889876354165804,111.234544270725,0.901958690820815,112.710382824619,1.808443897199938,Basque Country internal basins,5.0,,43.3139944444444,-2.99271388888889,66,0.4525175904834298,Basque Country internal basins
conc,Basin_Basque_Country_internal_basins,Basque Country internal basins (whole basin),bonobo,EUS_196,0.312083772153172,0.323446195744251,125,0.902144273751194,112.768034218899,0.91746740464374,128.568434363234,3.638101234451515,Basque Country internal basins,5.0,16.9,43.3027861111111,-2.98001666666667,84,0.7155334921155984,Basque Country internal basins
conc,Basin_Basque_Country_internal_basins,Basque Country internal basins (whole basin),bonobo,EUS_197,0.297942645275181,0.297853037821218,125,0.900266077449272,112.533259681159,0.905257033657193,111.304288175533,0.0974840798357955,Basque Country internal basins,5.0,14.5,43.2879555555556,-2.97103333333333,55,0.29914858860837573,Basque Country internal basins
conc,Basin_Basque_Country_internal_basins,Basque Country internal basins (whole basin),bonobo,EUS_198,0.294454374988486,0.301619311973304,125,0.882812437946506,110.351554743313,0.886946318461398,103.895882589163,2.122562737527517,Basque Country internal basins,5.0,14.5,43.265575,-2.92703888888889,59,0.36345283992054783,Basque Country internal basins
conc,Basin_Basque_Country_internal_basins,Basque Country internal basins (whole basin),bonobo,EUS_199,0.314622684482144,0.299042348078678,125,0.904562413612898,113.070301701612,0.911090635253205,115.43121746334,0.10424810519944058,Basque Country internal basins,2.0,,43.381641,-2.680837,29,0.0030376322819766224,Basque Country internal basins
conc,Basin_Basque_Country_internal_basins,Basque Country internal basins (whole basin),bonobo,EUS_222,0.337376503217983,0.29276768072703,125,0.904930785525357,113.11634819067,0.910891964788819,116.529403925547,1.0721249486310391,Basque Country internal basins,3.0,,43.409309,-2.944523,14,-0.190706184355679,Basque Country internal basins
conc,Basin_Basque_Country_internal_basins,Basque Country internal basins (whole basin),bonobo,EUS_223,0.299711020708306,0.291984974268017,125,0.893421919175368,111.677739896921,0.896915054797224,104.947012554173,0.21052504837092184,Basque Country internal basins,1.0,,43.356228,-2.849521,53,0.14853532916491582,Basque Country internal basins
