unit,site,strength_lionessglasso,strength_bonobo_pyskel,mean_weight_bonobo,sum_tu,UDF,stream_order,basin,n_det,mean_log
Basin_Danube,EUS_158,862.5516407974303,744.6737778382188,0.172701488933482,0.272494385163197,0.0,1.0,Danube,60,0.3376085475541759
Basin_Danube,EUS_159,894.0712383404993,747.4732336056795,0.1740741299819705,0.0527011414791335,0.0,1.0,Danube,63,0.3198309304199083
Basin_Danube,EUS_160,1205.7300136746526,749.8780736564618,0.1739568931004337,0.6059737372954666,5.6,8.0,Danube,90,0.6794324477833372
Basin_Danube,EUS_161,1269.2131896215578,763.0966337699862,0.17597873853542,1.0089980893634884,3.7,2.0,Danube,98,0.7205620418416231
Basin_Danube,EUS_162,581.0630410980714,764.7451836350159,0.1882310604288771,0.0680915911874922,3.3,4.0,Danube,40,0.0665758627762432
Basin_Danube,EUS_163,419.8719469847439,769.6510071700438,0.1884883402848375,0.109606585062042,0.0,2.0,Danube,49,0.1189473228631743
Basin_Danube,EUS_164,1151.2438777669254,760.2246594291031,0.1694453371808401,1.2761637069509406,3.1,6.0,Danube,88,0.5759704067589402
Basin_Danube,EUS_165,350.0717403768537,788.3620343730244,0.2061581393140931,0.0239088436136679,4.1,6.0,Danube,26,-0.0888293564875205
Basin_Danube,EUS_166,318.34538717885806,786.8052627303044,0.2063114726203333,0.1099446572163278,0.4,4.0,Danube,28,-0.0700958131219491
Basin_Danube,EUS_167,293.70496643083527,777.6640833458564,0.1924779365676975,0.1084478723542692,6.8,7.0,Danube,49,0.1155060177148906
Basin_Danube,EUS_168,435.24713096473,771.9650295221184,0.1874318090494215,0.0383760023977255,3.9,6.0,Danube,46,0.1394662234395867
Basin_Danube,EUS_169,348.76359001776615,781.9271303439266,0.1988568646228479,0.0861222238414714,10.4,5.0,Danube,34,0.006131157035855
Basin_Danube,EUS_170,942.008634181431,755.5493020431439,0.1763916945384486,0.6328253346440894,35.2,4.0,Danube,90,0.5583049649516597
Basin_Danube,EUS_171,325.9532183311578,788.0819156055867,0.2097640926009038,0.0102867427762258,4.0,4.0,Danube,22,-0.111974258497732
Basin_Danube,EUS_172,332.2146675942662,782.4155870587472,0.2001977324849815,0.0696955200367606,8.0,5.0,Danube,36,-0.0069528964394535
Basin_Danube,EUS_173,1512.0936556124338,916.095827443486,0.3266305511653518,9.108865714863123,71.4,2.0,Danube,145,1.6282097924930443
Basin_Danube,EUS_174,1408.39803335354,777.961297026189,0.1766527638263178,0.56372306899621,85.2,4.0,Danube,101,0.790739231199845
Basin_Danube,EUS_175,603.6212495105343,752.1194011177805,0.1766836743326661,0.1555219346011321,4.2,7.0,Danube,67,0.3021222548625081
Basin_Danube,EUS_176,1283.2799619822365,742.7724442921141,0.1632870533620448,1.351285752931794,3.1,6.0,Danube,68,0.4511538984734635
Basin_Danube,EUS_177,1313.7651700780332,775.6333968280339,0.1831264636116508,0.5898996501759942,5.0,5.0,Danube,103,0.8589389663923567
Basin_Danube,EUS_178,507.6579314378886,767.7195304455765,0.1786740230718984,0.4273800833909387,6.8,7.0,Danube,61,0.2815804190134281
Basin_Danube,EUS_179,697.0642670721583,760.1508627075233,0.1760328643601683,0.3813371589568556,4.6,6.0,Danube,56,0.2381947409808322
Basin_Danube,EUS_180,498.8227067157286,775.4611326913681,0.1855511431317642,0.3544014581473118,10.4,5.0,Danube,44,0.1226848195712288
Basin_Danube,EUS_181,1324.7753056306271,874.2854990714402,0.2976649769569413,1.611080861706665,9.2,7.0,Danube,144,1.4102464814797293
Basin_Danube,EUS_182,794.7510758794771,754.4157747810002,0.1695756726771581,0.4469779027641194,19.4,4.0,Danube,66,0.3560769055313901
Basin_Danube,EUS_183,1547.5300313633113,919.7041333244752,0.340045449401102,50.65496712127074,8.0,5.0,Danube,149,1.6807368249151426
Basin_Danube,EUS_301,391.5049186371607,768.987910193453,0.1884636009878342,0.7523148487659005,20.9,5.0,Danube,47,0.1184273576226897
Basin_Danube,EUS_302,302.72740726587386,779.7974945067396,0.1873463158984487,0.0351528330719566,16.3,6.0,Danube,50,0.1264096513225632
Basin_Danube,EUS_303,312.1866364072122,781.7370784075948,0.1830956697135666,0.1156856877397936,10.9,6.0,Danube,54,0.1973372325674603
Basin_Danube,EUS_304,435.3455467465076,775.9028313053735,0.1767710354521234,0.1600128209058328,11.1,6.0,Danube,66,0.3288995955227553
Basin_Danube,EUS_305,404.7317532820382,788.2553278728516,0.2000652415922794,0.3705907482602412,5.8,6.0,Danube,26,-0.0331865090794
Basin_Danube,EUS_306,337.12982241323823,777.229417179118,0.1885230085006833,0.0297786932611439,7.6,7.0,Danube,44,0.1077994161711609
Basin_Danube,EUS_307,284.53233212979984,788.629353331178,0.189316363218202,0.2799155077823012,8.4,7.0,Danube,42,0.1089218713996816
Basin_Danube,EUS_308,286.4598109367421,784.9827351986444,0.1905754510965541,0.177479461922735,7.8,7.0,Danube,44,0.0944402197365781
Basin_Danube,EUS_309,336.0566991575932,782.743150158149,0.1850177060226838,0.2896641219745215,7.9,7.0,Danube,45,0.1419727310932405
Basin_Danube,EUS_310,282.01092913911043,788.8885261299347,0.1871222401522058,0.1788624215444959,8.7,7.0,Danube,45,0.1406141860662387
Basin_Danube,EUS_311,878.4173221179764,780.3858194415562,0.1749070860764726,0.2940935566853725,0.0,1.0,Danube,80,0.539881612012347
Basin_Danube,EUS_312,708.0162277104183,782.2610230765,0.1825195662034826,0.5685715218487053,16.6,4.0,Danube,89,0.602276060616423
Basin_Danube,EUS_313,767.8659647225305,793.0471008528067,0.1841929775873664,69.89882587979923,27.7,6.0,Danube,88,0.6780227573576403
Basin_Danube,EUS_314,403.6568361949705,778.2967761953769,0.180825432367611,114.27705383323,9.7,7.0,Danube,51,0.2215878696363163
Basin_Danube,EUS_315,377.2394739242633,778.5257863848732,0.1845326180868613,551.9792934054989,6.1,7.0,Danube,48,0.1599797425371762
Basin_Danube,EUS_316,386.65076762558783,777.0201594524369,0.1803460887932318,260.0192509680367,6.1,7.0,Danube,59,0.2442028183047365
Basin_Danube,EUS_317,497.0894517623186,778.6271205736974,0.1762205685812427,0.3063140971248509,14.6,6.0,Danube,73,0.4252660708487765
Basin_Danube,EUS_318,399.470390862973,778.7855337163732,0.177949874621393,58.60654356781584,6.6,7.0,Danube,62,0.2828741630030053
Basin_Danube,EUS_319,376.7668229417363,775.9977083052485,0.178808480977162,0.2014510427788744,0.6,6.0,Danube,62,0.2746303463964916
Basin_Danube,EUS_320,374.9811331589054,773.5376218876389,0.17862109820994,0.1987215263741839,3.2,4.0,Danube,60,0.2908773833692191
Basin_Danube,EUS_321,558.8293309735698,776.8665541178405,0.1757319805266568,0.4409886326647977,7.2,4.0,Danube,77,0.4782506344128578
Basin_Danube,EUS_322,331.05360529891016,779.080961856164,0.1783665743847661,0.2632304333954603,6.7,7.0,Danube,63,0.3163359531295401
Basin_Danube,EUS_323,327.61287416089084,777.5141267109246,0.1827706202195045,0.2741027156753699,6.7,7.0,Danube,56,0.2048123602510777
Basin_Danube,EUS_324,332.45562864932884,784.3101249025445,0.1794545523503647,84.59688021194172,7.1,7.0,Danube,62,0.2805432355576886
Basin_Danube,EUS_325,342.8202251344105,780.2526580305132,0.1794308373707144,81.6326053004556,0.1,3.0,Danube,63,0.2925466548276732
Basin_Danube,EUS_326,317.4247802216761,782.9540157918784,0.1810458660010619,0.1126744925228162,7.2,7.0,Danube,59,0.2326890705106963
Basin_Danube,EUS_327,291.1937956743995,786.8226450475236,0.1825823924611006,0.1226989621963079,7.2,7.0,Danube,57,0.2215340382359146
Basin_Danube,EUS_328,334.3488890966036,780.7823347232951,0.1798545913327408,243.14766131451063,7.5,7.0,Danube,61,0.2667678618273024
Basin_Danube,EUS_329,320.93795677471303,778.467458495055,0.1813278467443635,364.59429848844223,7.3,7.0,Danube,61,0.2431032117897902
Basin_Danube,EUS_330,285.6299926360793,776.6977677236464,0.1899732933677901,109.97983223039108,5.5,7.0,Danube,46,0.1186304898933488
Basin_Danube,EUS_331,258.01235916094583,783.3778096421229,0.1880086764411652,0.0689501956189162,5.6,8.0,Danube,51,0.1217306921866844
Basin_Danube,EUS_332,384.9711335643882,777.6733255995531,0.1790443628591191,0.2644545234719376,8.0,7.0,Danube,60,0.2299355925756725
Basin_Danube,EUS_333,642.6838429126359,769.9768063994479,0.1732359826992064,1.31039402460419,6.3,7.0,Danube,68,0.3688150115167539
Basin_Danube,EUS_334,564.7951262137592,759.0080055802298,0.1795078212440599,0.017159129783427,4.1,6.0,Danube,54,0.1998054388537671
Basin_Danube,EUS_335,468.7983829488659,770.6768650764919,0.1801895683918516,8.435694440415716,4.2,6.0,Danube,54,0.198925478176655
Basin_Danube,EUS_336,421.5119947671657,775.7360021015986,0.1829498087014428,2.636951026196499,4.2,7.0,Danube,50,0.1328190237136613
Basin_Danube,EUS_337,293.6720476108652,783.549337671941,0.1794979660190194,0.955911241874288,0.0,1.0,Danube,63,0.2585362200419216
Basin_Danube,EUS_338,566.1127787594951,764.215560759411,0.1775118210615029,0.9408177949297144,0.0,6.0,Danube,55,0.2276135794646571
Basin_Danube,EUS_339,615.1810188982795,761.852023518902,0.1754473614005524,9.553333826816596,,6.0,Danube,57,0.2855111177964144
Basin_Danube,EUS_340,252.0133144039716,785.6325069469209,0.1841050855863479,0.4551191329159747,9.4,8.0,Danube,57,0.1899782726675984
Basin_Danube,EUS_341,294.65567936511786,781.7592140322266,0.1862730385598159,6.34254660284159,14.2,8.0,Danube,49,0.1412343229742989
Basin_Danube,EUS_342,547.3025147199994,762.2733694218692,0.1836533607903247,32.29465918042376,0.0,3.0,Danube,46,0.1331504586618407
Basin_Danube,EUS_343,262.89582039281925,786.2254043464521,0.1852385265155758,0.8563272268275609,14.2,8.0,Danube,52,0.1586436424207661
Basin_Danube,EUS_344,576.7438654682034,764.6856907262683,0.1720050796415315,8.765844440844702,76.7,5.0,Danube,65,0.3628975871291429
Basin_Danube,EUS_345,416.6545129883507,775.8570420799225,0.1830510988364873,5.619926932436737,80.1,5.0,Danube,50,0.1481649980262437
Basin_Danube,EUS_346,999.5015309498187,767.8924512219849,0.1739114823501065,11.880271823027796,61.0,5.0,Danube,80,0.5484657255901723
Basin_Danube,EUS_347,393.93429763755705,782.2026230522333,0.1776459181361555,14.13574480125461,0.8,8.0,Danube,55,0.211230113081946
Basin_Danube,EUS_348,336.8719383641703,778.9138654327054,0.1802715534224908,40.82357654022002,0.5,8.0,Danube,55,0.2178646573292677
Basin_Danube,EUS_349,636.0290254737487,777.0779402265421,0.171723824851675,97.14936432667852,0.0,1.0,Danube,54,0.2088056529713735
Basin_Danube,EUS_350,449.4251088950535,782.5457354016417,0.1768073171954735,34.509132230772025,0.7,8.0,Danube,54,0.232101372074798
Basin_Danube,EUS_351,335.72821816551306,785.9185153007768,0.1813361575419792,9.554443684740518,0.7,8.0,Danube,52,0.1980522018672421
Basin_Danube,EUS_352,806.8357895694959,771.5136303876749,0.1659389985197577,20.101829819234418,,2.0,Danube,50,0.2481283839461021
Basin_Danube,EUS_353,643.1178650154918,775.3715934579358,0.1769271132253258,1.6877675456980268,,2.0,Danube,38,0.0735457312092364
Basin_Danube,EUS_354,510.8732817542628,776.7134019403474,0.1907285166066608,1.567630243037741,0.0,2.0,Danube,33,-0.0255630489838601
Basin_Danube,EUS_355,984.630240029412,831.8214767149799,0.1797429293441272,4.686918958326008,,3.0,Danube,94,0.8805519682236888
Basin_Danube,EUS_356,700.8140585310862,765.1383933896333,0.1698070593065255,0.7091958358851725,0.0,3.0,Danube,60,0.2961188259976825
Basin_Danube,EUS_357,365.42764149439375,780.3585158431865,0.1890987280470275,0.3784339247726491,0.0,3.0,Danube,45,0.1073740785967595
Basin_Danube,EUS_358,329.09682641177113,781.3284441284774,0.2007531497756426,0.1877534131911453,,3.0,Danube,33,-0.0151779169480368
Basin_Danube,EUS_359,636.6115630269433,781.3308533176498,0.1682906459496879,0.7313587373536804,,4.0,Danube,61,0.3373741474909844
Basin_Danube,EUS_360,805.7080601960542,851.2517548681827,0.184989445392177,10.146489162074996,,4.0,Danube,98,0.9912905824258196
Basin_Danube,EUS_361,636.2698075616056,810.4335088464555,0.1660149392088451,1.8407637766403264,0.0,4.0,Danube,83,0.6384621069001359
Basin_Danube,EUS_362,665.0854845878279,811.9253892611796,0.1669055063251384,4.418057662229861,,4.0,Danube,85,0.6840183580401498
Basin_Danube,EUS_363,357.76771466426266,790.3620948181597,0.2070116202119691,0.2338730935734394,,4.0,Danube,17,-0.1402319819408082
Basin_Danube,EUS_364,1263.3016977299733,870.2952707507297,0.1996805968598301,21.45385790969444,,3.0,Danube,102,1.2404902746948634
Basin_Danube,EUS_365,646.4903051727421,820.170857622367,0.1726755750270514,1.5628687706666415,,3.0,Danube,91,0.7610545110626596
Basin_Danube,EUS_366,725.8571795414439,833.663547750947,0.1777476178280126,4.834557932307801,0.0,3.0,Danube,99,0.8604611845377214
Basin_Danube,EUS_367,1595.8339759626217,868.2220437214565,0.192247693155218,92.0596687564631,4.2,7.0,Danube,100,1.219424985911694
Basin_Danube,EUS_368,1038.133038068104,768.7288980030025,0.1616875296458587,2.204708654793122,0.0,1.0,Danube,68,0.4329649150713759
Basin_Danube,EUS_369,444.13144290076696,783.164363477198,0.1914587357858047,2.010751433809881,0.0,1.0,Danube,26,-0.0186312588230973
Basin_Danube,EUS_370,462.23288425051993,773.9504568729085,0.1759966858405303,0.6409113351663563,,3.0,Danube,62,0.3028591509009085
Basin_Danube,EUS_371,466.2341839018114,767.3408910415384,0.1802927312589806,1.0506686596018544,0.0,2.0,Danube,52,0.1947726785046968
Basin_Danube,EUS_376,616.9792658339063,805.342884909405,0.1783882734124637,0.0404453677832677,0.0,1.0,Danube,35,0.063539590833426
Basin_Danube,EUS_377,703.1792597707562,798.5764377369521,0.1763125680435878,0.0857355272939193,0.0,1.0,Danube,34,0.1065807981504425
Basin_Danube,EUS_378,472.4170626510441,788.4887383244555,0.2047811935232448,0.0095089450593132,0.0,1.0,Danube,16,-0.1376430137768247
Basin_Danube,EUS_379,1201.2158177761064,744.307622318095,0.1714175726617598,0.2009014603599968,,1.0,Danube,47,0.2404655756188376
Basin_Danube,EUS_380,767.8742918348116,790.6350423570149,0.1744354924909947,0.1194765390258627,0.0,1.0,Danube,40,0.1282250765799579
Basin_Elbe,EUS_018,1010.3792007840524,731.5185377565584,0.1844617527703651,76.83648854455568,32.7,3.0,Elbe,90,0.7600321896357944
Basin_Elbe,EUS_019,762.9406915224416,711.6489429675063,0.1930569769321588,0.1610424518178147,3.9,1.0,Elbe,56,0.248119492299141
Basin_Elbe,EUS_020,370.5991824012409,744.158857789733,0.2242787037225349,2.911678535691586,,2.0,Elbe,39,0.0949909266488305
Basin_Elbe,EUS_021,146.98995880121802,798.8035966452857,0.2763843394160404,0.001313724062286,0.0,2.0,Elbe,3,-0.259746086244048
Basin_Elbe,EUS_022,572.8818658609459,725.1665892873898,0.2062271679612558,19.478567212871667,19.0,1.0,Elbe,45,0.1632120097491106
Basin_Elbe,EUS_023,958.6995295076648,751.4598990060504,0.1923655591573156,27.2386475642373,6.7,2.0,Elbe,98,0.9119260814940569
Basin_Elbe,EUS_024,318.6882954848462,756.5739065388893,0.2398036399883105,0.0367902826107817,19.0,2.0,Elbe,29,-0.0192027478896275
Basin_Elbe,EUS_025,356.4471003245931,754.9839183188038,0.2386165396683369,0.0978587187411915,19.0,2.0,Elbe,25,-0.042403366910841
Basin_Elbe,EUS_026,167.6539285665215,795.5534588999031,0.2755705636198782,0.0057757974514418,0.0,1.0,Elbe,2,-0.254867323893641
Basin_Elbe,EUS_027,801.899759916918,718.453479328359,0.1932759555891246,64.94661588896811,16.1,5.0,Elbe,53,0.2873010983668432
Basin_Elbe,EUS_028,424.3748467907815,749.3964966260656,0.2388546136660015,3.61972841272898,0.0,1.0,Elbe,28,-0.0326872671968758
Basin_Elbe,EUS_029,1282.7546221027756,859.0832714151642,0.2775635350919582,275.79808106569726,95.1,1.0,Elbe,129,1.597442538946882
Basin_Elbe,EUS_030,1034.8383407402307,713.8504506142539,0.1809853167833025,27.61646832768569,30.8,4.0,Elbe,74,0.5851288224679
Basin_Elbe,EUS_031,451.75019514851215,740.2135730343416,0.2214940740782964,0.0334694087847834,0.0,1.0,Elbe,38,0.0908243244784247
Basin_Elbe,EUS_032,1002.0654914098516,833.3809869905233,0.2674765808307082,79.78374371699834,40.0,5.0,Elbe,128,1.4303433365966916
Basin_Elbe,EUS_033,741.66796041237,721.232113679338,0.1909950603172517,10.326762071348844,29.2,5.0,Elbe,83,0.6173732863571966
Basin_Elbe,EUS_034,227.42973390284627,774.5778578408045,0.2593640432034041,0.0031060674114227,36.9,2.0,Elbe,14,-0.1689771382632713
Basin_Elbe,EUS_035,301.27033642370617,759.315707783069,0.239931865158154,20.80335177167977,45.1,1.0,Elbe,27,-0.042895678888505
Basin_Elbe,EUS_036,350.64358925239065,760.832146540714,0.2490708994961036,1.2880826980781828,31.8,3.0,Elbe,24,-0.094075651486515
Basin_Elbe,EUS_037,625.8470788937486,722.0662914137815,0.1938774791935376,2.9757445039865997,33.1,2.0,Elbe,63,0.3647597168564118
Basin_Elbe,EUS_038,406.0664592762532,762.6448469511664,0.2130530277517481,0.0729649394249737,0.0,1.0,Elbe,31,0.0890011948300215
Basin_Elbe,EUS_039,573.1697780140595,723.8657682839277,0.1970782525495883,1.731495215194236,40.0,5.0,Elbe,63,0.3492163007394998
Basin_Elbe,EUS_040,154.85719242680565,795.8328428942589,0.276952122689676,0.0037731116036946,40.0,5.0,Elbe,4,-0.2668942509335004
Basin_Elbe,EUS_041,697.9504451042559,721.5672956409411,0.1912681672971221,2.324233673496854,37.4,4.0,Elbe,70,0.4520753522449942
Basin_Elbe,EUS_042,863.0660285595685,727.8096678050674,0.1922910127534822,10.109369684061242,37.4,4.0,Elbe,90,0.7380147831236475
Basin_Elbe,EUS_043,794.4989126974423,725.5449533997578,0.1896312949786335,4.489095662038769,20.0,3.0,Elbe,83,0.6444849306660853
Basin_Elbe,EUS_044,1265.2538370858365,693.8427151495954,0.1827729564327236,9.304137486301034,13.0,1.0,Elbe,73,0.5122309615749131
Basin_Elbe,EUS_045,1040.8085118919687,706.3967277602414,0.1863016813820146,2.4583119091540357,13.0,1.0,Elbe,76,0.4765465969929262
Basin_Elbe,EUS_046,905.62209888015,692.9657651116902,0.1938431680280309,2.6280192086941807,13.0,1.0,Elbe,61,0.3101600735181989
Basin_Elbe,EUS_047,342.22464308248846,760.3592003016389,0.2393478051889809,0.1875213702103887,,1.0,Elbe,19,-0.1235873850087332
Basin_Elbe,EUS_048,377.67890557810784,759.3896906253116,0.2353355568280919,0.2442369216094017,,1.0,Elbe,22,-0.1233853116595106
Basin_Elbe,EUS_049,583.8243046434371,733.3855945137433,0.2084668183752813,0.1325341965043948,,1.0,Elbe,45,0.1482637517917281
Basin_Elbe,EUS_050,543.390004884164,730.2709378923158,0.2063706366889124,0.1696362563496767,,1.0,Elbe,48,0.1606825069788836
Basin_Elbe,EUS_052,139.74866314213284,796.9139403821129,0.2738427681035443,0.0236294344541446,0.0,1.0,Elbe,5,-0.2606384765523252
Basin_Elbe,EUS_053,1003.7701128684064,712.1817498733369,0.1872102988175389,40.50434212060182,30.8,4.0,Elbe,85,0.5822333977097605
Basin_Elbe,EUS_054,1151.8141425623985,707.3430985250018,0.1868133659797408,1.6180555823175926,,1.0,Elbe,50,0.2809938502408225
Basin_Elbe,EUS_055,457.3532344724225,743.1100420166495,0.2203865107003938,0.1781741611226214,37.0,1.0,Elbe,33,-0.0263686832623954
Basin_Elbe,EUS_056,900.1637395533689,742.1262411973773,0.2166652155106683,30.523950566420964,0.0,1.0,Elbe,113,0.9482871314148448
Basin_Elbe,EUS_057,1243.2741209814817,721.2804984100263,0.1873770778467443,0.4944765374295967,0.0,1.0,Elbe,92,0.6738799458987665
Basin_Elbe,EUS_058,625.3332120324039,720.7427912692419,0.1981582532845348,3.7131538140506777,45.9,5.0,Elbe,72,0.3786987508216495
Basin_Elbe,EUS_059,666.675613799895,717.5706736898873,0.1934175276156571,5.227696695860635,45.9,5.0,Elbe,77,0.464155722923508
Basin_Elbe,EUS_060,686.3761080588738,725.2702112860568,0.193119061403563,8.140078829783237,26.2,4.0,Elbe,88,0.5734627108709006
Basin_Elbe,EUS_061,789.6870662855822,722.4250600421769,0.1926189152132766,8.093002713671348,26.2,4.0,Elbe,83,0.5299610593513241
Basin_Elbe,EUS_062,378.17911695634274,745.5717433313208,0.2305757173459213,0.0369708926062932,26.2,4.0,Elbe,34,-0.0194068660010406
Basin_Elbe,EUS_063,756.7339157535666,724.157727094088,0.194154259400439,10.860697797736243,26.2,4.0,Elbe,90,0.61714393576482
Basin_Elbe,EUS_064,636.5339182746554,720.9298832630235,0.2022706946610991,3.368082894159083,45.9,4.0,Elbe,65,0.2714315797524213
Basin_Elbe,EUS_065,841.466173360762,726.941513571445,0.191943620518521,0.6372084341709111,23.4,4.0,Elbe,69,0.4087239081132089
Basin_Elbe,EUS_066,914.590286413145,716.9885821369204,0.1868091930677635,0.7549543771023028,23.4,4.0,Elbe,80,0.5672593669172834
Basin_Elbe,EUS_067,823.3870669109012,745.4337974829382,0.1934233533845093,0.6287382969218677,26.6,4.0,Elbe,98,0.7196260383598613
Basin_Elbe,EUS_068,826.5780103951405,736.4503806739211,0.1914700861919556,0.649365220912442,15.7,3.0,Elbe,94,0.6839897937829954
Basin_Elbe,EUS_069,991.0641306372606,748.0472211827038,0.2109769826279219,0.988909766607828,42.7,4.0,Elbe,115,0.8558234393595909
Basin_Elbe,EUS_079,1103.6718815190914,693.7301073452578,0.1878627472397406,0.9974037257535434,17.1,6.0,Elbe,85,0.6147959166436541
Basin_Elbe,EUS_080,761.4120659831652,709.8430639621802,0.1962138817516132,0.4464630647490614,1.8,4.0,Elbe,63,0.3619811182696416
Basin_Elbe,EUS_081,877.1162884372492,706.1798104780879,0.1894924550205038,1.000190903090589,24.8,6.0,Elbe,81,0.6109645178389959
Basin_Elbe,EUS_101,982.0326641520588,758.900631592788,0.2172606788333667,46.49781475299314,51.1,5.0,Elbe,114,1.1038849132101347
Basin_Elbe,EUS_147,421.2199351908111,758.218461179325,0.2374131951117147,0.0294256822808665,0.0,1.0,Elbe,23,-0.0664515122493586
Basin_Elbe,EUS_148,652.106370738442,742.2597633292445,0.2048536183522986,0.2901698384119991,0.0,2.0,Elbe,38,0.1006522685298793
Basin_Elbe,EUS_149,967.0916035868484,698.3008387198048,0.191998094338667,4.040554220456385,17.4,5.0,Elbe,90,0.6814459871041092
Basin_Elbe,EUS_150,1301.8880739694457,826.6549420661134,0.2717466547061348,77.10168946866506,61.5,1.0,Elbe,131,1.439411478064094
Basin_Elbe,EUS_151,1276.862108341977,698.0814702907326,0.1922605419126632,19.8572101804828,62.4,2.0,Elbe,93,0.7855137003136626
Basin_Elbe,EUS_152,523.2307473200696,753.4473958200898,0.2063007209876288,0.0333142935398595,0.0,1.0,Elbe,36,0.1102285732470084
Basin_Elbe,EUS_153,993.625190477246,735.1046155764744,0.1779336009417112,0.066117416374124,28.5,5.0,Elbe,64,0.3999009414421541
Basin_Elbe,EUS_154,327.53324990369856,773.9946254092149,0.2330986260076963,0.0232580899510639,0.0,2.0,Elbe,25,-0.0738333651522599
Basin_Elbe,EUS_155,413.7467335957349,758.0266013690938,0.215001985010842,0.0267802545990363,22.2,6.0,Elbe,32,0.0508298579462613
Basin_Elbe,EUS_156,716.3579710135499,714.7492005065245,0.1959115253281048,1.654716554365198,19.3,5.0,Elbe,74,0.4775092759334867
Basin_Elbe,EUS_157,439.9839080692376,754.161577623794,0.2307720063605995,0.4588367011247846,21.1,6.0,Elbe,26,-0.0199756367289475
Basin_Elbe,EUS_200,1625.0482441845004,698.4333654746879,0.1978912626670183,1.2155386392934475,16.1,5.0,Elbe,101,0.9301934778364872
Basin_Elbe,EUS_201,224.04290771889185,778.563813938073,0.2547562374114846,0.0011133354477726,23.0,2.0,Elbe,12,-0.1754957317743013
Basin_Elbe,EUS_202,1119.061101447899,791.908061424749,0.2608392748546237,2.473682396396416,32.7,3.0,Elbe,131,1.320056133099394
Basin_Elbe,EUS_203,647.7792837905214,718.852389806998,0.2070327043885134,0.0632372482959565,0.0,1.0,Elbe,45,0.1585150112709122
Basin_Elbe,EUS_204,662.4340642367731,712.9385704756357,0.1971340475820769,10.048967229215458,,2.0,Elbe,69,0.4544766488117158
Basin_Elbe,EUS_205,212.7042867052401,781.0403746468926,0.2563123023019013,0.0384270782638943,,2.0,Elbe,14,-0.1833557685455127
Basin_Elbe,EUS_206,969.3845538411106,724.7271839670811,0.189188387167992,19.549091996139904,,1.0,Elbe,95,0.8496325708100151
Basin_Elbe,EUS_207,870.0374450105899,755.8350385659172,0.210415285024563,24.04743382329739,6.7,2.0,Elbe,112,1.0742172585613694
Basin_Elbe,EUS_208,159.3114653613629,793.8077000945398,0.2707627428500323,0.0305593803029521,6.7,2.0,Elbe,8,-0.2503190213810807
Basin_Elbe,EUS_209,520.2951823971943,728.8987751697534,0.2174207965753763,1.1576810865758704,19.0,2.0,Elbe,48,0.1655788268073512
Basin_Elbe,EUS_210,614.3886199354505,736.0628315615769,0.2068500350074269,0.2162310397069282,0.0,2.0,Elbe,40,0.1618577012884488
Basin_Elbe,EUS_211,548.5346010793369,730.6986605089236,0.211154237473689,2.0552297428617465,6.7,2.0,Elbe,51,0.2385706459825381
Basin_Elbe,EUS_212,708.095443882721,715.2523197631186,0.2092258549849291,0.0966896641426668,19.0,2.0,Elbe,49,0.1562941557466316
Basin_Elbe,EUS_213,392.6633686218645,748.0772605843644,0.2337267610791061,0.0603776455629627,19.0,1.0,Elbe,30,-0.0305646730349896
Basin_Elbe,EUS_214,173.5329985085868,789.9873934238097,0.2676196810999296,0.0381531236154325,0.0,1.0,Elbe,8,-0.245764308829884
Basin_Elbe,EUS_215,1022.6267198913868,842.2309511599685,0.3101995869389485,133.6232226744387,95.1,1.0,Elbe,144,1.5121049336373935
Basin_Elbe,EUS_235,303.6976620272561,772.9552068450315,0.2512002812638894,0.1596380806151235,0.0,1.0,Elbe,15,-0.1790131319257549
Basin_Elbe,EUS_240,758.9130056062494,722.8574695534516,0.1853535536815465,0.2620762204443451,29.0,2.0,Elbe,83,0.5256212514921074
Basin_Elbe,EUS_241,807.6435779968805,729.9020880145557,0.1956415907427254,0.2417416721090609,,1.0,Elbe,96,0.7378656062914724
Basin_Elbe,EUS_242,797.0118613681334,784.3252647376901,0.2034041620621113,0.5699736362903045,,,Elbe,111,1.02724175127376
Basin_Elbe,EUS_243,936.6486491335428,798.6215424170953,0.2537443505635549,0.5531228587904469,,1.0,Elbe,128,1.16560912567075
Basin_Elbe,EUS_244,712.3750370762431,869.7413245259686,0.2814400720767716,1.9503822972870568,36.0,5.0,Elbe,135,1.4961680747768769
Basin_Elbe,EUS_245,651.2922454318118,861.6240445078035,0.2714864379841986,6.012718166335712,26.2,1.0,Elbe,134,1.4247313702829372
Basin_Elbe,EUS_249,822.9879823838418,732.8299970058671,0.2035399633800012,0.6192164702851733,34.6,5.0,Elbe,106,0.8268476206252101
Basin_Elbe,EUS_250,512.4767869094203,721.0810934006804,0.2096378691669964,0.5692385230527673,26.2,1.0,Elbe,58,0.243145044368289
Basin_Elbe,EUS_253,723.2347316473471,844.1612309352888,0.2650712010271686,3.1735783002772164,,,Elbe,132,1.3809502687196176
Basin_Elbe,EUS_254,839.4650492248768,885.8526180485308,0.2895209764253591,9.147778253302873,,,Elbe,134,1.5652597921981386
Basin_Elbe,EUS_255,636.7419322448812,730.3169229640711,0.2012121907245186,0.0377796486878641,33.3,5.0,Elbe,46,0.1626019374531755
