"kind","unit","label","method","site","mean_weight","sd_weight","n_edges_on_skeleton","mean_weight_on_skeleton","strength_skeleton","within_module_mean"
"conc","Danube_Middle","Middle Danube","bonobo","EUS_334",0.161647530565446,0.280073999033744,235,0.701772611051458,178.825405499268,0.695437378266984
"conc","Danube_Lower","Lower Danube","lioness","EUS_158",0.02592368284893,1.17264593108576,440,0.62760661574506,360.829138133956,0.676825502348174
"conc","Danube_Lower","Lower Danube","lioness","EUS_159",0.0502349599883927,0.959455000686864,440,0.647048293121457,345.416534009064,0.710396156676506
"conc","Danube_Lower","Lower Danube","lioness","EUS_160",0.081936487389114,1.21429228305846,440,0.615314500548106,408.666905658451,0.63177644870034
"conc","Danube_Lower","Lower Danube","lioness","EUS_161",0.0435941802494955,1.4170273076715,440,0.482905528301123,422.818411396105,0.653104640198363
"conc","Danube_Lower","Lower Danube","lioness","EUS_162",0.253506924525088,0.806293366854621,440,0.641644701702661,330.675060726721,0.647796080722107
"conc","Danube_Lower","Lower Danube","lioness","EUS_163",0.205531038708068,0.620567890992843,440,0.685616621039607,346.285838099205,0.683217429693791
"conc","Danube_Lower","Lower Danube","lioness","EUS_173",2.20017312227821,3.70793230126504,440,1.47937358678573,775.279902634105,1.46973081825037
"conc","Danube_Lower","Lower Danube","lioness","EUS_174",0.05203840747364,1.80717429954098,440,0.580677363669853,429.10851318023,0.68637735673073
"conc","Danube_Lower","Lower Danube","lioness","EUS_175",0.100974894083438,0.690570766821626,440,0.553473038223933,317.112314423304,0.562394740992824
"conc","Danube_Lower","Lower Danube","lioness","EUS_331",0.186867908468362,0.555712509996629,440,0.698552740195954,366.733259151601,0.676397884866321
"conc","Danube_Lower","Lower Danube","lioness","EUS_333",0.0565025166062461,0.924900518375146,440,0.644357030553237,357.712634142587,0.639004043037491
"conc","Danube_Lower","Lower Danube","lioness","EUS_335",0.154403663285819,0.612647826056724,440,0.722544239948904,357.324015199039,0.73632372578324
"conc","Danube_Lower","Lower Danube","lioness","EUS_336",0.175561629162998,0.557420134175088,440,0.747318187397242,359.244729329921,0.761114145182751
"conc","Danube_Lower","Lower Danube","lioness","EUS_337",0.136262203925735,0.578261284541017,440,0.757969682077816,362.475552428114,0.775326327992487
"conc","Danube_Lower","Lower Danube","lioness","EUS_338",0.153107130447243,0.508379138802765,440,0.608874191793003,325.099368558062,0.637075457960136
"conc","Danube_Lower","Lower Danube","lioness","EUS_339",0.121933820544586,0.714915533232406,440,0.599247408088731,321.104805167015,0.620767035880568
"conc","Danube_Lower","Lower Danube","lioness","EUS_340",0.178689452890204,0.467061041017477,440,0.759728901274854,362.328067614069,0.776185839069178
